instant,season,yr,mnth,time,holiday,weekday,workingday,weather,temp,feeltemp,humidity,windspeed,casual,registered,count
15883,4,1,10,1,0,0,0,3,17.22,21.21,94,23.9994,2,12,14
15884,4,1,10,1,0,1,1,3,18.04,21.97,88,23.9994,2,20,22
15885,4,1,10,3,0,2,1,3,12.3,13.635,81,23.9994,11,105,116
15886,4,1,10,3,0,2,1,3,12.3,13.635,81,23.9994,8,118,126
15887,4,1,10,3,0,2,1,3,12.3,14.395,87,16.9979,10,114,124
15888,4,1,10,3,0,2,1,3,12.3,14.395,87,16.9979,15,83,98
15889,4,1,10,3,0,2,1,3,12.3,14.395,87,15.0013,19,105,124
15890,4,1,10,4,0,2,1,3,12.3,15.15,87,8.9981,4,139,143
15891,4,1,10,4,0,2,1,2,20.5,24.24,68,12.998,6,109,115
15892,4,1,10,4,0,2,1,2,12.3,14.395,81,12.998,5,76,81
15893,4,1,10,4,0,2,1,2,12.3,15.91,87,7.0015,4,60,64
15894,4,1,10,1,0,2,1,1,12.3,15.15,81,8.9981,2,64,66
15895,4,1,10,1,0,2,1,1,12.3,15.15,81,8.9981,3,36,39
15896,4,1,10,1,0,3,1,2,12.3,15.91,81,7.0015,0,16,16
15897,4,1,10,1,0,3,1,2,12.3,15.91,81,6.0032,0,8,8
15898,4,1,10,1,0,3,1,2,12.3,15.15,81,8.9981,0,7,7
15899,4,1,10,1,0,3,1,2,12.3,15.91,81,7.0015,0,3,3
15900,4,1,10,1,0,3,1,2,12.3,14.395,87,12.998,0,5,5
15901,4,1,10,1,0,3,1,2,12.3,15.15,81,8.9981,0,24,24
15902,4,1,10,1,0,3,1,1,12.3,15.15,81,11.0014,0,116,116
15903,4,1,10,2,0,3,1,2,12.3,15.15,87,8.9981,3,334,337
15904,4,1,10,2,0,3,1,1,13.12,16.665,81,8.9981,6,615,621
15905,4,1,10,2,0,3,1,1,13.94,16.665,76,8.9981,17,280,297
15906,4,1,10,3,0,3,1,1,14.76,16.665,71,19.0012,21,147,168
15907,4,1,10,3,0,3,1,2,14.76,17.425,66,15.0013,37,152,189
15908,4,1,10,3,0,3,1,1,16.4,20.455,58,12.998,44,197,241
15909,4,1,10,3,0,3,1,1,17.22,21.21,50,15.0013,22,191,213
15910,4,1,10,3,0,3,1,2,17.22,21.21,50,15.0013,45,179,224
15911,4,1,10,3,0,3,1,1,17.22,21.21,54,11.0014,33,197,230
15912,4,1,10,3,0,3,1,2,17.22,21.21,54,15.0013,51,373,424
15913,4,1,10,3,0,3,1,2,16.4,20.455,58,11.0014,39,684,723
15914,4,1,10,4,0,3,1,2,16.4,20.455,58,11.0014,28,556,584
15915,4,1,10,4,0,3,1,2,16.4,20.455,50,12.998,27,383,410
15916,4,1,10,4,0,3,1,2,16.4,20.455,50,12.998,9,259,268
15917,4,1,10,4,0,3,1,2,16.4,20.455,50,12.998,12,180,192
15918,4,1,10,1,0,3,1,1,14.76,17.425,57,8.9981,18,147,165
15919,4,1,10,1,0,3,1,1,14.76,18.18,57,6.0032,7,94,101
15920,4,1,11,1,0,4,1,1,14.76,18.18,57,6.0032,8,52,60
15921,4,1,11,1,0,4,1,1,12.3,15.91,75,7.0015,8,22,30
15922,4,1,11,1,0,4,1,1,13.12,16.665,66,8.9981,10,10,20
15923,4,1,11,1,0,4,1,1,13.94,16.665,61,8.9981,5,10,15
15924,4,1,11,1,0,4,1,2,13.94,17.425,66,7.0015,2,8,10
15925,4,1,11,1,0,4,1,1,13.94,16.665,66,8.9981,1,39,40
15926,4,1,11,1,0,4,1,1,13.94,16.665,61,11.0014,2,146,148
15927,4,1,11,2,0,4,1,2,14.76,17.425,57,11.0014,6,414,420
15928,4,1,11,2,0,4,1,2,14.76,18.94,56,7.0015,12,668,680
15929,4,1,11,2,0,4,1,3,14.76,18.18,57,7.0015,21,310,331
15930,4,1,11,3,0,4,1,3,14.76,17.425,62,12.998,13,133,146
15931,4,1,11,3,0,4,1,3,14.76,17.425,62,12.998,14,156,170
15932,4,1,11,3,0,4,1,3,15.58,19.695,62,11.0014,23,198,221
15933,4,1,11,3,0,4,1,2,16.4,20.455,58,11.0014,49,199,248
15934,4,1,11,3,0,4,1,2,16.4,20.455,50,15.0013,31,154,185
15935,4,1,11,3,0,4,1,2,16.4,20.455,54,11.0014,35,179,214
15936,4,1,11,3,0,4,1,2,16.4,20.455,54,11.0014,31,313,344
15937,4,1,11,3,0,4,1,3,16.4,20.455,50,15.0013,37,652,689
15938,4,1,11,4,0,4,1,2,16.4,20.455,50,11.0014,50,628,678
15939,4,1,11,4,0,4,1,2,16.4,20.455,50,11.0014,28,424,452
15940,4,1,11,4,0,4,1,2,15.58,19.695,54,16.9979,16,280,296
15941,4,1,11,4,0,4,1,2,15.58,19.695,54,8.9981,29,238,267
15942,4,1,11,1,0,4,1,1,14.76,17.425,57,11.0014,27,175,202
15943,4,1,11,1,0,4,1,1,13.94,16.665,57,11.0014,8,112,120
15944,4,1,11,1,0,5,1,1,13.94,16.665,57,11.0014,10,40,50
15945,4,1,11,1,0,5,1,1,13.12,15.91,66,11.0014,5,19,24
15946,4,1,11,1,0,5,1,1,13.12,15.91,66,11.0014,3,7,10
15947,4,1,11,1,0,5,1,1,12.3,15.15,70,11.0014,0,3,3
15948,4,1,11,1,0,5,1,1,12.3,15.91,70,7.0015,1,6,7
15949,4,1,11,1,0,5,1,2,13.12,15.91,66,11.0014,1,25,26
15950,4,1,11,1,0,5,1,1,12.3,15.15,70,11.0014,2,120,122
15951,4,1,11,2,0,5,1,2,12.3,15.15,70,8.9981,8,349,357
15952,4,1,11,2,0,5,1,1,13.12,16.665,57,7.0015,31,656,687
15953,4,1,11,2,0,5,1,1,13.94,17.425,53,7.0015,27,355,382
15954,4,1,11,3,0,5,1,1,15.58,19.695,46,19.9995,21,183,204
15955,4,1,11,3,0,5,1,1,17.22,21.21,41,27.9993,42,179,221
15956,4,1,11,3,0,5,1,1,17.22,21.21,41,23.9994,52,240,292
15957,4,1,11,3,0,5,1,1,16.4,20.455,43,23.9994,64,230,294
15958,4,1,11,3,0,5,1,2,16.4,20.455,40,32.9975,63,199,262
15959,4,1,11,3,0,5,1,2,16.4,20.455,40,27.9993,51,255,306
15960,4,1,11,3,0,5,1,1,15.58,19.695,40,22.0028,48,373,421
15961,4,1,11,3,0,5,1,1,15.58,19.695,40,22.0028,57,581,638
15962,4,1,11,4,0,5,1,2,15.58,19.695,43,22.0028,32,490,522
15963,4,1,11,4,0,5,1,2,15.58,19.695,43,19.9995,38,336,374
15964,4,1,11,4,0,5,1,2,14.76,16.665,46,27.9993,14,207,221
15965,4,1,11,4,0,5,1,2,14.76,16.665,46,23.9994,23,133,156
15966,4,1,11,1,0,5,1,1,14.76,16.665,46,16.9979,14,135,149
15967,4,1,11,1,0,5,1,1,13.94,15.15,53,19.9995,11,108,119
15968,4,1,11,1,0,6,0,1,13.94,16.665,53,11.0014,9,99,108
15969,4,1,11,1,0,6,0,2,13.94,15.15,49,22.0028,6,83,89
15970,4,1,11,1,0,6,0,2,13.94,15.91,49,16.9979,10,36,46
15971,4,1,11,1,0,6,0,2,13.94,15.91,49,16.9979,6,22,28
15972,4,1,11,1,0,6,0,2,13.12,15.15,49,19.9995,8,8,16
15973,4,1,11,1,0,6,0,2,13.12,15.15,49,16.9979,1,8,9
15974,4,1,11,1,0,6,0,2,13.12,15.91,49,12.998,4,17,21
15975,4,1,11,2,0,6,0,2,13.12,15.15,49,16.9979,1,58,59
15976,4,1,11,2,0,6,0,2,13.94,15.15,46,19.9995,10,132,142
15977,4,1,11,2,0,6,0,2,13.94,15.15,49,19.9995,31,188,219
15978,4,1,11,3,0,6,0,1,14.76,16.665,46,26.0027,68,260,328
15979,4,1,11,3,0,6,0,2,14.76,16.665,46,26.0027,56,284,340
15980,4,1,11,3,0,6,0,2,14.76,15.91,46,31.0009,74,320,394
15981,4,1,11,3,0,6,0,2,14.76,16.665,46,23.9994,110,339,449
15982,4,1,11,3,0,6,0,2,14.76,16.665,50,22.0028,136,319,455
15983,4,1,11,3,0,6,0,2,14.76,15.91,46,30.0026,117,331,448
15984,4,1,11,3,0,6,0,2,14.76,16.665,46,22.0028,108,292,400
15985,4,1,11,3,0,6,0,2,14.76,16.665,46,19.9995,112,298,410
15986,4,1,11,4,0,6,0,2,14.76,16.665,46,19.0012,58,239,297
15987,4,1,11,4,0,6,0,1,14.76,17.425,50,11.0014,22,217,239
15988,4,1,11,4,0,6,0,1,13.94,16.665,53,8.9981,23,158,181
15989,4,1,11,4,0,6,0,1,13.94,17.425,53,7.0015,31,135,166
15990,4,1,11,1,0,6,0,1,13.12,16.665,57,7.0015,13,133,146
15991,4,1,11,1,0,6,0,1,13.12,16.665,57,7.0015,15,133,148
15992,4,1,11,1,0,0,0,1,12.3,15.91,61,7.0015,5,97,102
15993,4,1,11,1,0,0,0,1,10.66,14.395,81,6.0032,26,139,165
15994,4,1,11,1,0,0,0,1,12.3,16.665,65,0,6,31,37
15995,4,1,11,1,0,0,0,1,11.48,14.395,61,7.0015,1,10,11
15996,4,1,11,1,0,0,0,1,10.66,13.635,65,8.9981,2,7,9
15997,4,1,11,1,0,0,0,1,10.66,13.635,65,7.0015,0,5,5
15998,4,1,11,1,0,0,0,1,11.48,14.395,61,8.9981,2,14,16
15999,4,1,11,2,0,0,0,1,10.66,13.635,65,7.0015,11,39,50
16000,4,1,11,2,0,0,0,1,12.3,15.15,56,8.9981,34,115,149
16001,4,1,11,2,0,0,0,1,13.12,16.665,53,0,56,161,217
16002,4,1,11,3,0,0,0,1,13.94,16.665,49,12.998,73,287,360
16003,4,1,11,3,0,0,0,1,15.58,19.695,46,15.0013,134,311,445
16004,4,1,11,3,0,0,0,1,15.58,19.695,46,15.0013,150,354,504
16005,4,1,11,3,0,0,0,1,16.4,20.455,43,15.0013,122,371,493
16006,4,1,11,3,0,0,0,1,16.4,20.455,40,12.998,149,360,509
16007,4,1,11,3,0,0,0,1,16.4,20.455,40,15.0013,149,300,449
16008,4,1,11,3,0,0,0,1,16.4,20.455,40,22.0028,119,316,435
16009,4,1,11,3,0,0,0,1,14.76,17.425,43,12.998,57,270,327
16010,4,1,11,4,0,0,0,1,14.76,17.425,43,15.0013,31,206,237
16011,4,1,11,4,0,0,0,1,14.76,16.665,43,16.9979,24,203,227
16012,4,1,11,4,0,0,0,1,13.12,14.395,53,23.9994,7,134,141
16013,4,1,11,4,0,0,0,1,12.3,13.635,52,19.9995,16,71,87
16014,4,1,11,1,0,0,0,1,12.3,14.395,52,19.0012,15,64,79
16015,4,1,11,1,0,0,0,2,12.3,15.15,56,11.0014,12,41,53
16016,4,1,11,1,0,1,1,2,12.3,14.395,56,12.998,3,20,23
16017,4,1,11,1,0,1,1,2,12.3,15.15,56,11.0014,0,8,8
16018,4,1,11,1,0,1,1,2,12.3,15.15,56,11.0014,2,4,6
16019,4,1,11,1,0,1,1,2,12.3,14.395,56,15.0013,1,3,4
16020,4,1,11,1,0,1,1,2,12.3,14.395,52,16.9979,5,11,16
16021,4,1,11,1,0,1,1,2,12.3,13.635,52,22.0028,1,38,39
16022,4,1,11,1,0,1,1,2,12.3,14.395,49,19.0012,4,135,139
16023,4,1,11,2,0,1,1,2,12.3,14.395,49,16.9979,8,453,461
16024,4,1,11,2,0,1,1,2,12.3,14.395,49,15.0013,19,629,648
16025,4,1,11,2,0,1,1,2,12.3,14.395,52,19.0012,18,239,257
16026,4,1,11,3,0,1,1,1,13.12,15.15,49,19.0012,30,112,142
16027,4,1,11,3,0,1,1,1,13.94,15.91,46,15.0013,31,119,150
16028,4,1,11,3,0,1,1,1,14.76,16.665,43,22.0028,38,206,244
16029,4,1,11,3,0,1,1,1,14.76,16.665,40,16.9979,39,183,222
16030,4,1,11,3,0,1,1,1,15.58,19.695,40,11.0014,31,165,196
16031,4,1,11,3,0,1,1,1,15.58,19.695,40,19.0012,24,207,231
16032,4,1,11,3,0,1,1,1,14.76,16.665,43,19.0012,35,325,360
16033,4,1,11,3,0,1,1,1,13.94,15.91,46,15.0013,34,604,638
16034,4,1,11,4,0,1,1,1,13.94,15.91,46,15.0013,19,523,542
16035,4,1,11,4,0,1,1,1,13.12,15.91,49,11.0014,11,361,372
16036,4,1,11,4,0,1,1,1,13.12,15.15,49,16.9979,13,228,241
16037,4,1,11,4,0,1,1,1,12.3,14.395,52,19.0012,8,144,152
16038,4,1,11,1,0,1,1,1,11.48,13.635,56,12.998,4,111,115
16039,4,1,11,1,0,1,1,1,10.66,13.635,60,8.9981,0,53,53
16040,4,1,11,1,0,2,1,1,9.84,12.88,60,7.0015,1,18,19
16041,4,1,11,1,0,2,1,1,9.84,12.12,60,11.0014,0,8,8
16042,4,1,11,1,0,2,1,1,9.84,12.88,65,6.0032,0,2,2
16043,4,1,11,1,0,2,1,1,9.02,12.12,64,7.0015,0,4,4
16044,4,1,11,1,0,2,1,1,9.02,12.88,69,6.0032,0,7,7
16045,4,1,11,1,0,2,1,2,9.02,11.365,64,12.998,1,40,41
16046,4,1,11,1,0,2,1,1,9.02,11.365,69,8.9981,6,143,149
16047,4,1,11,2,0,2,1,1,8.2,10.605,69,11.0014,9,378,387
16048,4,1,11,2,0,2,1,1,9.02,11.365,69,11.0014,20,568,588
16049,4,1,11,2,0,2,1,1,10.66,12.88,60,11.0014,25,338,363
16050,4,1,11,3,0,2,1,1,12.3,14.395,49,12.998,41,189,230
16051,4,1,11,3,0,2,1,1,13.12,16.665,45,8.9981,39,177,216
16052,4,1,11,3,0,2,1,1,13.12,16.665,45,8.9981,31,217,248
16053,4,1,11,3,0,2,1,1,13.94,16.665,46,8.9981,46,232,278
16054,4,1,11,3,0,2,1,1,14.76,18.18,40,7.0015,44,196,240
16055,4,1,11,3,0,2,1,1,13.94,15.91,46,16.9979,45,227,272
16056,4,1,11,3,0,2,1,1,13.94,16.665,46,11.0014,33,369,402
16057,4,1,11,3,0,2,1,1,13.12,15.15,53,15.0013,30,597,627
16058,4,1,11,4,0,2,1,1,13.12,15.15,57,19.9995,20,477,497
16059,4,1,11,4,0,2,1,1,12.3,14.395,56,15.0013,15,356,371
16060,4,1,11,4,0,2,1,1,12.3,14.395,61,15.0013,10,218,228
16061,4,1,11,4,0,2,1,2,12.3,14.395,56,16.9979,14,137,151
16062,4,1,11,1,0,2,1,2,12.3,14.395,56,15.0013,17,136,153
16063,4,1,11,1,0,2,1,1,12.3,14.395,56,15.0013,19,186,205
16064,4,1,11,1,0,3,1,2,12.3,14.395,56,19.0012,49,234,283
16065,4,1,11,1,0,3,1,2,11.48,13.635,61,16.9979,6,86,92
16066,4,1,11,1,0,3,1,2,11.48,12.88,56,19.9995,6,68,74
16067,4,1,11,1,0,3,1,2,11.48,12.88,52,22.0028,2,9,11
16068,4,1,11,1,0,3,1,2,11.48,12.88,52,19.9995,0,9,9
16069,4,1,11,1,0,3,1,2,11.48,12.88,52,22.0028,0,27,27
16070,4,1,11,1,0,3,1,2,10.66,12.12,56,19.0012,3,115,118
16071,4,1,11,2,0,3,1,2,10.66,11.365,56,19.9995,5,314,319
16072,4,1,11,2,0,3,1,2,10.66,12.12,60,19.0012,18,583,601
16073,4,1,11,2,0,3,1,2,10.66,12.12,60,19.0012,17,351,368
16074,4,1,11,3,0,3,1,2,11.48,12.88,56,19.9995,27,151,178
16075,4,1,11,3,0,3,1,2,13.12,14.395,51,23.9994,15,132,147
16076,4,1,11,3,0,3,1,2,13.12,15.15,53,19.0012,24,188,212
16077,4,1,11,3,0,3,1,2,13.12,15.15,53,16.9979,23,158,181
16078,4,1,11,3,0,3,1,2,13.12,14.395,53,23.9994,19,142,161
16079,4,1,11,3,0,3,1,2,13.12,15.15,53,19.9995,20,178,198
16080,4,1,11,3,0,3,1,2,13.12,14.395,53,23.9994,23,250,273
16081,4,1,11,3,0,3,1,2,13.12,14.395,53,26.0027,16,501,517
16082,4,1,11,4,0,3,1,2,13.12,14.395,53,23.9994,17,448,465
16083,4,1,11,4,0,3,1,2,12.3,13.635,56,19.9995,17,302,319
16084,4,1,11,4,0,3,1,2,13.12,15.15,49,22.0028,7,249,256
16085,4,1,11,4,0,3,1,2,13.12,15.15,49,19.9995,5,121,126
16086,4,1,11,1,0,3,1,3,12.3,14.395,56,16.9979,4,56,60
16087,4,1,11,1,0,3,1,3,11.48,13.635,65,15.0013,3,37,40
16088,4,1,11,1,0,4,1,3,11.48,13.635,61,15.0013,1,14,15
16089,4,1,11,1,0,4,1,3,12.3,13.635,52,23.9994,1,11,12
16090,4,1,11,1,0,4,1,2,12.3,14.395,49,15.0013,1,5,6
16091,4,1,11,1,0,4,1,2,12.3,14.395,45,19.0012,1,9,10
16092,4,1,11,1,0,4,1,2,12.3,14.395,42,15.0013,0,35,35
16093,4,1,11,1,0,4,1,1,12.3,14.395,39,15.0013,2,122,124
16094,4,1,11,2,0,4,1,1,11.48,12.88,36,26.0027,12,411,423
16095,4,1,11,2,0,4,1,1,12.3,14.395,33,19.0012,16,652,668
16096,4,1,11,2,0,4,1,1,13.12,14.395,31,23.9994,22,253,275
16097,4,1,11,3,0,4,1,1,13.12,15.15,31,22.0028,13,148,161
16098,4,1,11,3,0,4,1,1,14.76,16.665,29,26.0027,16,155,171
16099,4,1,11,3,0,4,1,1,16.4,20.455,24,32.9975,33,202,235
16100,4,1,11,3,0,4,1,1,18.04,21.97,18,27.9993,33,195,228
16101,4,1,11,3,0,4,1,1,18.04,21.97,18,27.9993,33,149,182
16102,4,1,11,3,0,4,1,1,18.04,21.97,18,27.9993,32,201,233
16103,4,1,11,3,0,4,1,1,17.22,21.21,16,26.0027,18,321,339
16104,4,1,11,3,0,4,1,1,16.4,20.455,20,19.9995,36,556,592
16105,4,1,11,4,0,4,1,1,16.4,20.455,24,27.9993,16,491,507
16106,4,1,11,4,0,4,1,1,15.58,19.695,27,23.9994,14,359,373
16107,4,1,11,4,0,4,1,1,15.58,19.695,29,31.0009,10,235,245
16108,4,1,11,4,0,4,1,1,14.76,16.665,37,26.0027,11,222,233
16109,4,1,11,1,0,4,1,1,13.94,15.15,42,19.9995,14,147,161
16110,4,1,11,1,0,4,1,1,13.94,15.15,46,23.9994,5,82,87
16111,4,1,11,1,0,5,1,1,13.94,15.15,49,22.0028,9,46,55
16112,4,1,11,1,0,5,1,1,13.12,15.15,53,19.0012,3,17,20
16113,4,1,11,1,0,5,1,1,13.12,15.15,53,16.9979,1,11,12
16114,4,1,11,1,0,5,1,1,13.12,14.395,53,27.9993,3,6,9
16115,4,1,11,1,0,5,1,1,13.12,14.395,53,23.9994,0,14,14
16116,4,1,11,1,0,5,1,1,12.3,14.395,56,12.998,2,25,27
16117,4,1,11,1,0,5,1,1,10.66,13.635,65,7.0015,5,126,131
16118,4,1,11,2,0,5,1,1,10.66,13.635,65,8.9981,9,332,341
16119,4,1,11,2,0,5,1,1,13.12,15.91,57,11.0014,25,668,693
16120,4,1,11,2,0,5,1,1,13.94,15.15,53,27.9993,23,304,327
16121,4,1,11,3,0,5,1,1,14.76,16.665,50,22.0028,34,163,197
16122,4,1,11,3,0,5,1,1,16.4,20.455,47,19.9995,66,185,251
16123,4,1,11,3,0,5,1,1,18.04,21.97,41,22.0028,48,214,262
16124,4,1,11,3,0,5,1,1,18.86,22.725,38,19.9995,62,237,299
16125,4,1,11,3,0,5,1,1,18.86,22.725,38,12.998,67,207,274
16126,4,1,11,3,0,5,1,1,18.86,22.725,36,15.0013,78,278,356
16127,4,1,11,3,0,5,1,1,18.86,22.725,38,11.0014,57,377,434
16128,4,1,11,3,0,5,1,1,17.22,21.21,44,8.9981,61,593,654
16129,4,1,11,4,0,5,1,1,17.22,21.21,44,7.0015,46,450,496
16130,4,1,11,4,0,5,1,1,13.94,17.425,71,6.0032,30,331,361
16131,4,1,11,4,0,5,1,1,14.76,17.425,66,8.9981,20,235,255
16132,4,1,11,4,0,5,1,1,13.94,18.18,76,0,23,176,199
16133,4,1,11,1,0,5,1,1,13.94,17.425,71,7.0015,17,146,163
16134,4,1,11,1,0,5,1,1,13.12,16.665,81,6.0032,20,142,162
16135,4,1,11,1,0,6,0,1,13.12,16.665,76,6.0032,16,106,122
16136,4,1,11,1,0,6,0,1,12.3,15.91,81,6.0032,8,68,76
16137,4,1,11,1,0,6,0,1,13.12,17.425,81,0,2,42,44
16138,4,1,11,1,0,6,0,1,12.3,16.665,81,0,9,11,20
16139,4,1,11,1,0,6,0,1,10.66,13.635,87,7.0015,2,4,6
16140,4,1,11,1,0,6,0,1,11.48,15.91,87,0,1,9,10
16141,4,1,11,1,0,6,0,1,9.84,12.88,93,6.0032,5,11,16
16142,4,1,11,2,0,6,0,1,10.66,13.635,87,7.0015,14,57,71
16143,4,1,11,2,0,6,0,1,13.12,17.425,76,0,16,130,146
16144,4,1,11,2,0,6,0,1,14.76,17.425,66,12.998,43,216,259
16145,4,1,11,3,0,6,0,1,16.4,20.455,58,0,86,264,350
16146,4,1,11,3,0,6,0,1,16.4,20.455,58,7.0015,143,323,466
16147,4,1,11,3,0,6,0,1,19.68,23.485,48,0,258,348,606
16148,4,1,11,3,0,6,0,1,21.32,25,39,0,268,383,651
16149,4,1,11,3,0,6,0,1,22.14,25.76,37,0,280,347,627
16150,4,1,11,3,0,6,0,1,21.32,25,45,0,216,351,567
16151,4,1,11,3,0,6,0,1,22.14,25.76,37,0,227,378,605
16152,4,1,11,3,0,6,0,1,20.5,24.24,45,12.998,183,318,501
16153,4,1,11,4,0,6,0,1,18.04,21.97,54,8.9981,103,256,359
16154,4,1,11,4,0,6,0,1,18.86,22.725,51,6.0032,55,228,283
16155,4,1,11,4,0,6,0,1,18.04,21.97,54,0,39,153,192
16156,4,1,11,4,0,6,0,1,16.4,20.455,66,0,51,169,220
16157,4,1,11,1,0,6,0,1,15.58,19.695,71,6.0032,39,154,193
16158,4,1,11,1,0,6,0,1,14.76,18.18,71,7.0015,26,120,146
16159,4,1,11,1,0,0,0,1,13.94,17.425,81,6.0032,14,110,124
16160,4,1,11,1,0,0,0,1,13.94,17.425,76,6.0032,26,82,108
16161,4,1,11,1,0,0,0,1,13.12,16.665,87,7.0015,12,58,70
16162,4,1,11,1,0,0,0,1,13.94,18.18,81,0,9,39,48
16163,4,1,11,1,0,0,0,1,13.12,16.665,81,7.0015,5,6,11
16164,4,1,11,1,0,0,0,1,12.3,15.15,87,8.9981,0,12,12
16165,4,1,11,1,0,0,0,1,12.3,15.91,87,6.0032,3,16,19
16166,4,1,11,2,0,0,0,1,12.3,15.91,89,6.0032,12,56,68
16167,4,1,11,2,0,0,0,1,13.12,16.665,87,7.0015,32,87,119
16168,4,1,11,2,0,0,0,1,14.76,18.94,77,0,94,179,273
16169,4,1,11,3,0,0,0,1,16.4,20.455,69,7.0015,133,272,405
16170,4,1,11,3,0,0,0,1,18.86,22.725,59,8.9981,180,324,504
16171,4,1,11,3,0,0,0,1,20.5,24.24,48,6.0032,195,390,585
16172,4,1,11,3,0,0,0,1,22.14,25.76,45,7.0015,262,424,686
16173,4,1,11,3,0,0,0,1,24.6,31.06,33,11.0014,292,362,654
16174,4,1,11,3,0,0,0,1,22.96,26.515,37,15.0013,304,420,724
16175,4,1,11,3,0,0,0,1,22.14,25.76,42,15.0013,260,393,653
16176,4,1,11,3,0,0,0,1,22.14,25.76,45,11.0014,151,342,493
16177,4,1,11,4,0,0,0,1,21.32,25,45,8.9981,102,303,405
16178,4,1,11,4,0,0,0,1,19.68,23.485,55,8.9981,69,208,277
16179,4,1,11,4,0,0,0,1,18.04,21.97,62,11.0014,54,146,200
16180,4,1,11,4,0,0,0,1,18.04,21.97,67,15.0013,44,127,171
16181,4,1,11,1,0,0,0,1,17.22,21.21,71,12.998,21,113,134
16182,4,1,11,1,0,0,0,1,17.22,21.21,71,12.998,16,93,109
16183,4,1,11,1,1,1,0,1,17.22,21.21,71,7.0015,6,43,49
16184,4,1,11,1,1,1,0,1,16.4,20.455,76,11.0014,4,26,30
16185,4,1,11,1,1,1,0,1,16.4,20.455,76,8.9981,6,14,20
16186,4,1,11,1,1,1,0,1,16.4,20.455,76,8.9981,1,3,4
16187,4,1,11,1,1,1,0,1,16.4,20.455,76,6.0032,1,3,4
16188,4,1,11,1,1,1,0,1,15.58,19.695,87,0,1,23,24
16189,4,1,11,1,1,1,0,1,15.58,19.695,87,7.0015,7,64,71
16190,4,1,11,2,1,1,0,1,16.4,20.455,87,0,16,248,264
16191,4,1,11,2,1,1,0,1,17.22,21.21,82,11.0014,50,490,540
16192,4,1,11,2,1,1,0,1,18.04,21.97,88,7.0015,60,337,397
16193,4,1,11,3,1,1,0,1,19.68,23.485,77,11.0014,82,184,266
16194,4,1,11,3,1,1,0,1,21.32,25,72,11.0014,112,255,367
16195,4,1,11,3,1,1,0,1,22.96,26.515,64,15.0013,105,314,419
16196,4,1,11,3,1,1,0,1,24.6,30.305,60,15.0013,108,312,420
16197,4,1,11,3,1,1,0,1,23.78,27.275,60,19.0012,134,310,444
16198,4,1,11,3,1,1,0,1,22.96,26.515,64,16.9979,102,280,382
16199,4,1,11,3,1,1,0,1,22.96,26.515,64,11.0014,87,347,434
16200,4,1,11,3,1,1,0,1,22.96,26.515,64,19.0012,66,530,596
16201,4,1,11,4,1,1,0,1,21.32,25,72,8.9981,65,486,551
16202,4,1,11,4,1,1,0,1,22.14,25.76,73,19.0012,30,323,353
16203,4,1,11,4,1,1,0,2,21.32,25,77,19.0012,31,273,304
16204,4,1,11,4,1,1,0,3,22.14,25.76,73,15.0013,10,145,155
16205,4,1,11,1,1,1,0,1,21.32,25,77,16.9979,12,100,112
16206,4,1,11,1,1,1,0,2,22.14,25.76,77,15.0013,1,62,63
16207,4,1,11,1,0,2,1,2,21.32,25,83,19.0012,5,18,23
16208,4,1,11,1,0,2,1,3,18.04,21.97,88,43.0006,0,5,5
16209,4,1,11,1,0,2,1,3,14.76,15.91,87,30.0026,7,4,11
16210,4,1,11,1,0,2,1,3,14.76,16.665,87,23.9994,2,3,5
16211,4,1,11,1,0,2,1,2,14.76,16.665,81,26.0027,0,9,9
16212,4,1,11,1,0,2,1,2,13.94,15.91,87,19.0012,0,18,18
16213,4,1,11,1,0,2,1,3,13.12,14.395,81,31.0009,2,48,50
16214,4,1,11,2,0,2,1,3,13.12,15.15,87,16.9979,1,106,107
16215,4,1,11,2,0,2,1,3,13.12,15.15,87,16.9979,4,207,211
16216,4,1,11,2,0,2,1,3,13.12,15.15,81,22.0028,1,109,110
16217,4,1,11,3,0,2,1,3,12.3,13.635,75,26.0027,10,84,94
16218,4,1,11,3,0,2,1,1,13.12,15.15,70,16.9979,22,133,155
16219,4,1,11,3,0,2,1,1,13.94,15.91,61,19.0012,16,180,196
16220,4,1,11,3,0,2,1,1,13.94,15.91,53,16.9979,30,188,218
16221,4,1,11,3,0,2,1,1,15.58,19.695,46,26.0027,34,169,203
16222,4,1,11,3,0,2,1,1,16.4,20.455,40,19.9995,33,184,217
16223,4,1,11,3,0,2,1,1,15.58,19.695,40,19.9995,28,282,310
16224,4,1,11,3,0,2,1,1,13.94,15.15,49,23.9994,33,575,608
16225,4,1,11,4,0,2,1,1,13.94,15.91,49,19.0012,45,514,559
16226,4,1,11,4,0,2,1,1,13.12,14.395,49,23.9994,12,344,356
16227,4,1,11,4,0,2,1,1,12.3,13.635,49,23.9994,12,211,223
16228,4,1,11,4,0,2,1,1,12.3,13.635,49,23.9994,9,178,187
16229,4,1,11,1,0,2,1,1,10.66,11.365,56,22.0028,15,120,135
16230,4,1,11,1,0,2,1,1,10.66,11.365,56,19.9995,6,78,84
16231,4,1,11,1,0,3,1,1,10.66,12.12,56,19.0012,4,20,24
16232,4,1,11,1,0,3,1,1,9.84,10.605,60,19.9995,2,10,12
16233,4,1,11,1,0,3,1,1,9.84,10.605,60,19.9995,0,1,1
